name,fc0,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,fc11,fc12,fc13,fc14,fc15,affinity
1zsf,175.06947,-38.53337,147.43239,-141.49455,271.91022,368.7018,-255.84273,373.54245,-239.91803,211.89932,0.0,0.0,0.0,6.8433022,0.0,0.0,9.92
1zvx,244.2586,-47.748653,147.84143,-124.09952,217.62375,307.0683,-218.46704,324.37408,-227.9039,182.1581,0.0,0.0,0.0,5.5226393,0.0,0.0,9.22
2a14,392.24673,-67.88977,390.67938,-176.55241,423.44925,516.1889,-322.39618,549.12695,-323.14136,324.49347,0.0,0.0,0.0,5.0924516,0.0,0.0,5.7
2a4m,635.7292,-83.16146,228.81027,-181.3774,165.8732,243.38513,-201.51945,281.70377,-254.32632,169.22054,0.0,0.0,0.0,3.738902,0.0,0.0,4.52
2a5b,661.2938,-81.90895,265.37723,-156.08618,115.817245,260.6573,-194.62428,248.34178,-244.12859,189.30746,0.0,0.0,0.0,3.287437,0.0,0.0,3.93
2a5s,539.27783,-69.64974,91.81651,-157.957,62.27168,172.91187,-186.35437,211.37004,-223.2692,102.39674,0.0,0.0,0.0,3.3259907,0.0,0.0,6.7
2afw,674.34467,-59.603188,170.28471,-167.58406,35.068153,143.18744,-175.39458,181.88481,-195.83623,108.84933,0.0,0.0,0.0,3.8511167,0.0,0.0,4.77
2am4,596.4976,-91.66272,441.41858,-179.17271,392.97208,530.57587,-301.76654,560.0396,-333.4751,405.81903,0.0,0.0,0.0,5.0439844,0.0,0.0,3.72
2amt,571.11365,-73.382164,312.38177,-167.66025,292.8861,360.78705,-226.395,403.4689,-270.25635,242.66678,0.0,0.0,0.0,4.8912573,0.0,0.0,4.44
2ans,406.11655,-76.40226,301.3896,-164.88069,341.85828,410.6689,-261.45004,408.60275,-276.08496,260.07565,0.0,0.0,0.0,4.003324,0.0,0.0,5.92
2aoc,500.0429,-57.674515,318.4859,-158.3731,311.4575,337.53708,-226.39822,373.75323,-259.72247,224.35068,0.0,0.0,0.0,5.710156,0.0,0.0,4.89
2aoe,267.37302,-50.184673,266.4448,-167.60928,379.1633,392.95523,-279.35837,428.61743,-281.51785,240.14061,0.0,0.0,0.0,6.0974817,0.0,0.0,7.62
2aqu,170.86961,-64.6204,134.73192,-147.2002,354.83496,462.70355,-235.31558,416.33606,-241.63496,216.63852,0.0,0.0,0.0,7.017151,0.0,0.0,9.32
2arm,385.1882,-54.500042,111.23021,-133.34697,114.567566,262.4671,-175.22476,240.66397,-211.11034,131.66936,0.0,0.0,0.0,3.9816458,0.0,0.0,7.68
2avm,445.71814,-56.86691,274.74506,-152.41388,304.06912,324.04715,-223.43419,351.2095,-250.57468,214.51086,0.0,0.0,0.0,5.873857,0.0,0.0,5.7
2avo,179.50154,-55.881207,229.4377,-149.1971,361.22543,465.24033,-275.3293,438.8384,-273.85406,262.19666,0.0,0.0,0.0,6.5244775,0.0,0.0,8.85
2avq,531.9602,-65.343735,328.0995,-162.08257,310.6289,330.1366,-220.55405,357.54105,-251.87845,228.1531,0.0,0.0,0.0,6.0323,0.0,0.0,4.39
2avs,238.28122,-59.03715,294.72366,-149.4561,370.26483,495.65784,-280.67148,448.14923,-289.9985,290.72626,0.0,0.0,0.0,6.723909,0.0,0.0,7.57
2ax9,154.45193,-63.665928,129.85617,-138.52736,262.57687,412.24084,-220.16356,347.3458,-237.56235,195.50562,0.0,0.0,0.0,5.630811,0.0,0.0,9.52
2ayr,105.23082,-80.89631,196.57979,-163.54666,419.7552,541.4373,-284.95026,473.7607,-272.2821,262.74826,0.0,0.0,0.0,6.468915,0.0,0.0,9.29
2azr,738.3017,-85.74488,273.76245,-168.94302,51.571514,173.97713,-179.29262,202.83707,-231.01424,176.84302,0.0,0.0,0.0,3.9655004,0.0,0.0,3.64
2b07,384.34485,-66.990486,261.21506,-151.90405,287.36548,434.9776,-240.5328,396.60657,-272.14273,259.11795,0.0,0.0,0.0,5.929874,0.0,0.0,6.43
2b1g,383.73688,-53.97168,261.72775,-153.11911,273.2835,389.10504,-270.6543,380.48093,-286.68307,239.731,0.0,0.0,0.0,5.8694777,0.0,0.0,6.64
2b1i,399.19128,-57.793552,163.81982,-140.4188,218.77568,332.38284,-210.42903,296.2682,-237.03423,173.96927,0.0,0.0,0.0,6.455804,0.0,0.0,6.82
2b4l,662.33527,-69.83062,170.51677,-169.07346,106.23452,197.83942,-172.54225,240.28505,-220.33943,130.2195,0.0,0.0,0.0,3.0310533,0.0,0.0,4.77
2b9a,386.78412,-81.14795,39.280727,-138.33104,83.34607,267.10135,-157.84773,206.91014,-210.59247,91.25395,0.0,0.0,0.0,3.6918738,0.0,0.0,8.05
2baj,126.60577,-59.770668,293.07022,-177.76552,528.0615,533.6991,-346.14355,564.6081,-296.16498,277.971,0.0,0.0,0.0,6.2316217,0.0,0.0,8.4
2bak,180.02567,-76.94267,362.6047,-175.78943,547.58295,584.11615,-350.56424,606.7156,-321.79105,316.2921,0.0,0.0,0.0,7.503137,0.0,0.0,7.43
2bal,380.2161,-57.7793,250.30089,-145.83023,273.09808,409.64392,-225.97078,356.62537,-256.1914,229.14925,0.0,0.0,0.0,5.525617,0.0,0.0,6.31
2bes,698.99677,-77.82425,213.28516,-166.75005,79.883835,202.47458,-172.37032,241.42699,-221.38924,150.17418,0.0,0.0,0.0,3.8167741,0.0,0.0,4.24
2bfq,422.00372,-51.87579,194.52867,-136.53326,214.75658,305.29926,-207.83427,320.03702,-239.59074,185.37456,0.0,0.0,0.0,4.633634,0.0,0.0,6.89
2bfr,600.02344,-67.64376,206.17297,-155.65741,101.38594,256.67453,-174.91153,256.97058,-220.02965,180.82889,0.0,0.0,0.0,3.8918722,0.0,0.0,5.25
2bo4,692.7411,-72.31742,195.52905,-163.44435,77.055855,154.69606,-212.78261,243.2534,-236.06052,126.139854,0.0,0.0,0.0,2.9752197,0.0,0.0,4.61
2boh,74.19322,-75.74732,275.06964,-163.02815,520.53827,581.1851,-312.16016,534.3295,-280.77417,269.14685,0.0,0.0,0.0,5.810039,0.0,0.0,8.52
2boj,615.4901,-63.317787,107.42134,-139.75345,-25.925362,65.464806,-155.50844,141.8124,-186.72795,34.338375,0.0,0.0,0.0,3.4998748,0.0,0.0,5.77
2bpv,234.17241,-63.039623,256.94275,-160.80421,432.84424,504.2727,-283.73724,481.62695,-277.98007,273.39276,0.0,0.0,0.0,6.241454,0.0,0.0,7.67
2bpy,218.57251,-53.261707,303.13626,-160.55122,474.162,527.3659,-301.8814,517.1924,-291.02594,286.22394,0.0,0.0,0.0,6.2369237,0.0,0.0,7.4
2bqv,164.45238,-69.10272,275.13446,-171.6431,502.43933,547.71173,-311.22318,536.87213,-289.5275,285.26755,0.0,0.0,0.0,6.344947,0.0,0.0,8.05
2bt9,647.4183,-60.62541,71.00156,-152.27754,-19.280952,84.87412,-168.4862,164.9808,-192.97414,64.98095,0.0,0.0,0.0,3.102542,0.0,0.0,6.19
2bvd,523.8326,-69.85201,192.59804,-168.09224,124.19916,284.04617,-197.45688,272.8242,-230.02226,176.66623,0.0,0.0,0.0,3.8850217,0.0,0.0,6.0
2bvr,675.05194,-90.2826,295.94022,-176.74725,165.15137,274.16302,-191.51051,284.8283,-260.61664,221.10152,0.0,0.0,0.0,4.5905037,0.0,0.0,3.7
2bys,89.300575,-63.72697,185.99538,-151.82822,404.62006,513.75745,-282.7161,466.9477,-264.0865,237.37813,0.0,0.0,0.0,5.4068737,0.0,0.0,9.52
2bz6,407.69232,-61.232975,93.42285,-140.69023,152.00864,288.97482,-178.77664,229.92625,-208.1653,132.13383,0.0,0.0,0.0,4.6217885,0.0,0.0,7.09
2bza,772.7983,-100.425575,309.75378,-182.99142,68.531784,174.05334,-203.31863,216.2745,-256.55844,184.89645,0.0,0.0,0.0,2.696654,0.0,0.0,2.8
2c1p,371.58548,-66.623146,331.56662,-155.48492,379.1468,510.35605,-260.73892,448.68878,-271.521,265.43127,0.0,0.0,0.0,4.546425,0.0,0.0,5.4
2c3l,488.6697,-61.177746,271.0631,-154.51463,229.708,337.15915,-213.23572,326.6601,-245.96548,186.76218,0.0,0.0,0.0,4.470194,0.0,0.0,5.07
2c80,520.9576,-69.996826,278.6342,-173.41154,274.4074,313.74872,-243.60504,381.06467,-271.87216,213.65996,0.0,0.0,0.0,4.043219,0.0,0.0,5.33
2c92,472.05176,-66.2079,252.71718,-148.815,211.11195,368.63373,-210.01382,311.2932,-265.93964,239.3034,0.0,0.0,0.0,4.95092,0.0,0.0,5.68
2c97,526.08093,-58.47021,156.47832,-158.61697,112.95074,251.13132,-194.64404,239.80537,-229.77249,150.20348,0.0,0.0,0.0,3.9378653,0.0,0.0,6.14
2ca8,611.7473,-77.528755,234.4786,-155.65312,153.01163,232.24164,-207.21973,298.12363,-242.9261,141.75311,0.0,0.0,0.0,3.3218968,0.0,0.0,4.66
2cbj,329.8978,-61.86038,82.22527,-136.9359,143.48058,290.30463,-175.03012,244.77611,-226.14876,137.6119,0.0,0.0,0.0,4.770968,0.0,0.0,8.27
2cbu,569.0451,-64.80544,142.31636,-146.61844,88.097984,217.57675,-174.53897,204.36134,-211.72797,114.75913,0.0,0.0,0.0,3.9442215,0.0,0.0,5.68
2cbz,771.6867,-78.10566,214.14458,-188.38235,35.696407,93.331894,-172.93129,194.83073,-207.5406,124.524155,0.0,0.0,0.0,4.208867,0.0,0.0,3.93
2ccb,478.07355,-58.780773,51.689407,-143.4543,45.265553,170.18643,-174.26913,175.3075,-205.50667,79.759605,0.0,0.0,0.0,4.3494697,0.0,0.0,7.45
2ccc,361.0168,-59.165047,80.55299,-126.23266,124.28773,275.32883,-152.20792,219.23412,-203.92104,110.41814,0.0,0.0,0.0,4.154694,0.0,0.0,7.76
2ce9,370.18085,-61.455853,313.82422,-156.19893,355.53543,417.85605,-249.53674,423.61795,-264.00354,250.20308,0.0,0.0,0.0,5.8520756,0.0,0.0,6.03
2cej,112.94727,-64.27635,249.3319,-164.37492,504.74026,550.3418,-312.13644,532.5057,-277.67847,269.737,0.0,0.0,0.0,7.017617,0.0,0.0,8.62
2ceq,434.3999,-60.443985,75.671265,-142.09825,137.68518,237.91504,-185.40382,224.18211,-214.93654,102.704956,0.0,0.0,0.0,4.033367,0.0,0.0,7.28
2cer,174.77065,-59.637257,163.85509,-151.96799,357.7524,432.76633,-258.4774,440.05365,-264.4551,203.92613,0.0,0.0,0.0,4.906087,0.0,0.0,9.22
2ces,459.03943,-59.146564,68.7132,-131.71089,71.94905,209.78842,-174.03757,185.12239,-202.04723,92.33857,0.0,0.0,0.0,4.023637,0.0,0.0,7.25
2cex,567.52655,-69.93735,256.79938,-154.4579,217.0536,311.6958,-204.49551,333.9332,-258.84662,187.50668,0.0,0.0,0.0,3.5962641,0.0,0.0,4.7
2cf8,199.38013,-60.33877,267.1027,-165.21497,426.7939,524.8302,-303.4337,507.13962,-288.647,282.8441,0.0,0.0,0.0,5.5769906,0.0,0.0,8.1
2cf9,221.10284,-61.983948,291.54242,-163.8302,426.76068,524.2689,-309.57538,508.6,-297.04276,299.56726,0.0,0.0,0.0,5.559838,0.0,0.0,7.82
2cgf,414.1893,-54.519726,190.07988,-145.18028,181.20618,317.4006,-196.365,272.20328,-228.17545,172.30507,0.0,0.0,0.0,5.3927016,0.0,0.0,6.41
2cht,640.6082,-68.58061,156.94968,-166.07544,56.10331,161.85754,-193.23572,216.8,-220.79523,122.57051,0.0,0.0,0.0,4.47075,0.0,0.0,5.52
2cle,606.27057,-88.67362,432.1269,-172.68616,327.07416,416.48123,-257.633,456.98904,-309.4959,330.14264,0.0,0.0,0.0,3.9974544,0.0,0.0,3.55
2clh,525.6439,-79.94454,347.5462,-165.62573,334.23727,426.98236,-225.58156,399.2698,-269.99432,267.3802,0.0,0.0,0.0,5.070416,0.0,0.0,4.06
2clk,694.7227,-70.326584,217.31218,-172.30379,87.26484,197.28773,-189.2225,223.73143,-224.36055,121.60056,0.0,0.0,0.0,2.7621298,0.0,0.0,3.79
2cn0,207.23686,-68.60431,313.49286,-170.59787,466.65805,561.28564,-326.43317,543.9253,-308.23557,319.81854,0.0,0.0,0.0,5.8919616,0.0,0.0,7.66
2d0k,491.47775,-60.85345,244.53455,-142.29048,207.12709,355.65265,-196.07425,285.4189,-245.8288,204.24983,0.0,0.0,0.0,4.4579897,0.0,0.0,5.02
2d1n,219.28618,-51.727028,217.43425,-156.66112,339.70428,434.34192,-264.31683,415.39386,-256.41028,216.71025,0.0,0.0,0.0,5.808234,0.0,0.0,8.15
2d1o,287.6486,-49.92404,222.61998,-147.7311,280.3381,423.515,-233.41351,381.60275,-265.2403,220.46387,0.0,0.0,0.0,5.7779355,0.0,0.0,7.7
2d3z,326.17438,-58.27412,405.809,-173.17856,510.86832,516.9366,-343.33936,623.20264,-324.17322,332.3023,0.0,0.0,0.0,5.307681,0.0,0.0,6.64
2doo,315.18277,-62.573734,262.2328,-159.99846,349.31067,416.69183,-274.79843,424.15894,-272.46387,241.84943,0.0,0.0,0.0,5.7121754,0.0,0.0,7.17
2drc,181.9367,-54.9157,104.39772,-142.38951,270.10086,355.78235,-247.94547,365.83298,-256.16443,172.0173,0.0,0.0,0.0,4.7846026,0.0,0.0,9.89
2dri,472.65662,-67.3498,88.475174,-141.9031,89.28655,230.91206,-179.1754,198.02036,-204.51158,113.81143,0.0,0.0,0.0,3.472004,0.0,0.0,6.89
2dw7,691.8192,-65.68043,159.83194,-163.6948,27.515501,134.47444,-169.11522,189.2639,-210.05501,83.65012,0.0,0.0,0.0,3.6424568,0.0,0.0,4.7
2e2p,549.8313,-70.65558,297.1763,-162.08516,257.84048,304.6308,-229.5271,384.64856,-261.39478,186.97803,0.0,0.0,0.0,3.9833126,0.0,0.0,4.74
2e2r,264.4568,-58.412315,130.89426,-131.95486,200.52686,366.08017,-189.61398,274.18237,-227.46255,170.13805,0.0,0.0,0.0,4.329667,0.0,0.0,8.26
2e7f,471.002,-66.85953,217.21193,-148.65886,191.80666,296.2557,-193.61427,303.86154,-233.23102,180.86157,0.0,0.0,0.0,4.5530677,0.0,0.0,6.1
2e91,564.38306,-73.48859,82.874405,-153.5478,14.170866,166.01544,-174.4986,173.66779,-199.94942,104.3783,0.0,0.0,0.0,3.7457347,0.0,0.0,6.59
2e94,175.83461,-71.851425,280.7648,-166.22122,418.66953,545.7092,-307.09027,498.15002,-316.33856,302.15228,0.0,0.0,0.0,4.59349,0.0,0.0,8.0
2e9u,237.07735,-54.489227,182.94913,-136.44669,279.32477,374.70056,-222.38249,336.74713,-245.765,173.95277,0.0,0.0,0.0,6.1166387,0.0,0.0,8.1
2epn,409.36084,-55.10442,122.34134,-136.40651,104.21383,284.65326,-177.88184,217.57907,-205.44678,144.93887,0.0,0.0,0.0,3.7422032,0.0,0.0,7.22
2erz,414.85654,-68.223724,248.23595,-137.39323,247.9074,446.9498,-216.10031,338.03964,-245.78648,227.65462,0.0,0.0,0.0,5.6725645,0.0,0.0,5.66
2euk,203.14706,-81.82806,526.6625,-202.32211,687.4719,718.1714,-444.64615,790.71405,-384.3929,430.04172,0.0,0.0,0.0,6.70468,0.0,0.0,6.6
2evl,250.86143,-84.23286,443.29767,-197.3477,555.62036,615.7554,-379.11426,670.9709,-359.27213,372.44656,0.0,0.0,0.0,6.389534,0.0,0.0,6.7
2ewa,224.88503,-69.330025,205.40157,-144.77992,298.13147,475.25375,-221.65422,373.16663,-266.1474,236.12135,0.0,0.0,0.0,6.116944,0.0,0.0,7.94
2exm,605.042,-83.648605,282.3627,-159.07414,168.95691,295.0265,-184.44873,266.64536,-233.13017,211.79935,0.0,0.0,0.0,4.0949545,0.0,0.0,4.11
2ez7,704.75714,-79.761055,241.07254,-181.80534,96.68987,206.89124,-203.13496,250.60083,-241.44008,185.34595,0.0,0.0,0.0,2.55656,0.0,0.0,4.36
2f34,405.90402,-51.800888,282.78064,-171.9127,346.42523,368.64413,-275.33145,472.04416,-285.10364,242.52547,0.0,0.0,0.0,3.928868,0.0,0.0,6.89
2f35,505.06137,-54.055637,346.12994,-174.47249,341.44064,365.90378,-275.29208,477.39478,-297.75757,258.13333,0.0,0.0,0.0,3.8924925,0.0,0.0,5.4
2f6t,587.7527,-63.08325,210.29094,-149.44658,144.04182,288.7455,-169.9951,249.01178,-226.84882,158.79503,0.0,0.0,0.0,4.709772,0.0,0.0,4.62
2f7o,457.19617,-64.966484,64.7977,-137.46117,58.38065,205.73447,-168.80315,207.65097,-202.12828,91.108734,0.0,0.0,0.0,4.3873796,0.0,0.0,7.44
2f80,264.33017,-48.604847,228.40268,-161.5272,343.04346,334.88702,-263.77466,388.13608,-266.18588,218.09001,0.0,0.0,0.0,8.395365,0.0,0.0,8.18
2f8g,218.41931,-59.12648,215.21526,-151.96698,360.1519,360.98605,-271.91632,410.8147,-273.46246,220.8122,0.0,0.0,0.0,8.256725,0.0,0.0,8.7
2f94,442.00812,-63.217285,131.28947,-139.60744,193.65468,293.9421,-198.20825,285.97714,-234.54791,140.4652,0.0,0.0,0.0,5.0411253,0.0,0.0,6.71
2fdp,188.78084,-77.54792,333.364,-192.34843,561.20386,577.0821,-354.921,631.13416,-313.6115,283.8543,0.0,0.0,0.0,6.01749,0.0,0.0,7.59
2fgv,326.877,-79.39814,432.28546,-187.09132,540.63776,573.91833,-354.47296,623.92914,-336.12997,374.5244,0.0,0.0,0.0,7.4220505,0.0,0.0,6.12
2flr,380.23697,-54.783108,270.02945,-157.30183,245.04454,405.93478,-215.60406,339.5355,-258.59076,227.22714,0.0,0.0,0.0,5.293136,0.0,0.0,6.1
2fmb,237.84857,-40.22136,124.03494,-129.4941,219.5334,351.6104,-194.34286,291.0561,-237.939,172.00195,0.0,0.0,0.0,6.686899,0.0,0.0,8.7
2fpz,753.6254,-83.01119,249.1268,-178.23273,55.004044,134.37196,-193.60028,225.03026,-225.90826,155.02141,0.0,0.0,0.0,2.8594933,0.0,0.0,3.96
2fqo,397.83054,-49.534203,214.3304,-135.7482,188.59996,376.89963,-208.35823,285.24133,-243.34482,213.61784,0.0,0.0,0.0,4.8329844,0.0,0.0,6.43
2fqt,422.621,-50.44677,222.0287,-136.11018,187.23895,371.53632,-210.24945,288.50153,-243.61221,211.82295,0.0,0.0,0.0,4.8980923,0.0,0.0,6.14
2fqw,366.02017,-59.942867,191.10748,-150.44987,237.1459,355.8859,-216.60835,304.18967,-242.21735,180.94023,0.0,0.0,0.0,4.273205,0.0,0.0,6.68
2fqx,337.20636,-64.798874,176.02042,-145.78307,234.97926,368.8272,-209.27211,311.83746,-240.12663,185.2349,0.0,0.0,0.0,4.328417,0.0,0.0,7.15
2fqy,363.48047,-57.851444,192.16295,-146.55873,230.42535,361.10873,-207.76843,294.29462,-239.40091,178.95177,0.0,0.0,0.0,4.1808047,0.0,0.0,6.57
2fu8,662.5388,-68.884224,193.6023,-160.53828,95.06808,204.44275,-180.49245,240.945,-220.25801,137.99399,0.0,0.0,0.0,3.3647733,0.0,0.0,4.7
2fw6,758.1418,-86.26995,294.48904,-158.09743,79.44833,242.84705,-173.9852,243.51369,-241.41837,190.30132,0.0,0.0,0.0,3.7058887,0.0,0.0,2.92
2fx6,760.55176,-90.09857,261.34494,-187.06754,70.10352,162.61975,-192.15117,230.30824,-228.67264,177.02512,0.0,0.0,0.0,3.0395916,0.0,0.0,3.7
2fxu,214.27644,-56.490376,270.7501,-161.73933,391.43643,486.43808,-293.32367,456.4351,-292.5293,293.62827,0.0,0.0,0.0,6.4728775,0.0,0.0,8.15
2fzc,691.2086,-78.10136,355.21387,-174.95409,172.57098,321.15744,-216.71748,316.90805,-302.67972,214.19266,0.0,0.0,0.0,3.003841,0.0,0.0,2.7
2fzg,617.9559,-73.21093,398.094,-175.08018,290.08942,409.31873,-254.31723,418.6991,-325.62323,292.78415,0.0,0.0,0.0,3.6217105,0.0,0.0,3.38
2fzk,574.9529,-50.224895,354.27814,-166.65216,298.7527,354.21695,-232.30984,377.43713,-272.37396,229.28763,0.0,0.0,0.0,3.761559,0.0,0.0,3.6
2g5u,315.2951,-66.10968,83.303856,-140.34103,144.6997,307.62527,-181.40625,239.8184,-212.55295,135.30052,0.0,0.0,0.0,4.747706,0.0,0.0,8.49
2g94,109.024605,-66.898,183.67976,-146.98418,339.7123,537.329,-256.8636,443.13007,-272.95242,263.96747,0.0,0.0,0.0,6.774925,0.0,0.0,9.52
2gh9,453.76077,-53.509457,290.59903,-152.38698,238.61067,389.53763,-250.39526,391.0634,-281.3463,246.46231,0.0,0.0,0.0,4.004222,0.0,0.0,6.0
2gj5,222.80313,-48.905766,206.66243,-146.24336,356.21173,403.18082,-246.40694,417.83603,-260.06616,207.04851,0.0,0.0,0.0,5.161275,0.0,0.0,8.32
2gkl,634.6865,-61.794315,156.04546,-148.9218,47.35038,182.33804,-189.09125,212.45164,-218.5358,117.0632,0.0,0.0,0.0,3.4815946,0.0,0.0,5.35
2gl0,656.6005,-69.31492,184.40181,-167.88478,62.501873,162.62212,-177.4562,201.22054,-208.67178,126.65621,0.0,0.0,0.0,3.7867205,0.0,0.0,4.82
2glp,558.1717,-71.8582,251.94823,-152.19598,195.41798,329.9359,-195.43126,309.47794,-251.51605,215.18306,0.0,0.0,0.0,4.90455,0.0,0.0,5.01
2gst,400.03513,-57.908672,256.79138,-148.95103,278.7536,384.41287,-231.16196,370.90842,-255.47678,211.45804,0.0,0.0,0.0,4.8119917,0.0,0.0,6.07
2gsu,607.66675,-97.93568,391.53418,-180.38339,389.32178,446.88535,-266.47418,474.38422,-319.6471,335.48596,0.0,0.0,0.0,3.903551,0.0,0.0,3.59
2gv6,209.88596,-77.2235,321.91226,-179.34871,429.3418,518.522,-312.32935,522.75134,-302.36472,264.9051,0.0,0.0,0.0,5.829241,0.0,0.0,7.34
2gv7,156.84091,-63.692104,375.74637,-182.75217,513.2566,592.97064,-370.65662,601.44244,-323.75668,346.71655,0.0,0.0,0.0,6.903817,0.0,0.0,7.85
2gvj,74.70301,-70.797035,275.79852,-174.60063,503.25296,568.41797,-321.3332,569.4519,-309.48853,329.41333,0.0,0.0,0.0,5.998361,0.0,0.0,9.52
2gvv,649.027,-62.63944,266.39316,-154.09218,107.3685,248.07439,-162.32,232.32628,-224.16058,186.62769,0.0,0.0,0.0,4.287364,0.0,0.0,3.9
2gyi,425.21915,-56.653954,103.35654,-129.40169,99.38257,276.6268,-164.27211,203.60323,-210.69447,132.18463,0.0,0.0,0.0,4.334467,0.0,0.0,7.0
2gz2,559.83185,-75.01907,275.65326,-157.89525,129.98892,295.66623,-204.39482,293.7571,-259.59625,222.42271,0.0,0.0,0.0,3.7523923,0.0,0.0,5.22
2h15,347.405,-60.840412,377.7781,-135.24681,368.18982,517.0955,-286.6023,457.2419,-298.34186,315.67807,0.0,0.0,0.0,5.024221,0.0,0.0,5.67
2h21,342.61975,-54.786335,298.9522,-143.96292,302.01328,445.5596,-263.5876,420.86804,-280.93222,263.44263,0.0,0.0,0.0,4.8408327,0.0,0.0,6.54
2h3e,517.83136,-56.095875,207.39337,-142.17368,167.79852,278.46088,-195.16138,287.61588,-233.50917,162.8287,0.0,0.0,0.0,4.571971,0.0,0.0,5.7
2h4g,503.694,-52.730595,140.73285,-148.23106,83.64808,241.8994,-176.93231,212.62839,-215.79099,150.02238,0.0,0.0,0.0,4.356802,0.0,0.0,6.52
2h4n,177.4676,-56.889004,171.02852,-138.91093,248.6247,463.91537,-231.52602,333.4357,-252.3371,228.76907,0.0,0.0,0.0,5.0217524,0.0,0.0,8.7
2h6b,600.1108,-67.599335,189.61293,-167.12285,101.107315,217.41803,-198.37302,230.69846,-223.2393,159.13132,0.0,0.0,0.0,3.9436495,0.0,0.0,5.39
2h6t,272.3402,-46.892326,302.57513,-141.63826,313.8314,475.65585,-271.58813,424.91013,-303.9928,275.61282,0.0,0.0,0.0,5.7969055,0.0,0.0,7.22
2ha2,574.98816,-70.79033,264.96677,-169.04962,222.22964,325.03174,-213.51045,328.52545,-254.92967,206.56766,0.0,0.0,0.0,3.5239015,0.0,0.0,4.66
2ha3,824.8885,-85.37078,239.29646,-192.83286,47.93281,117.94441,-191.35681,212.39838,-235.92197,133.38275,0.0,0.0,0.0,2.7904327,0.0,0.0,3.03
2ha6,575.7695,-62.28216,318.0955,-161.56372,241.50093,342.02853,-224.37918,357.69708,-271.03418,224.53711,0.0,0.0,0.0,3.4105325,0.0,0.0,4.32
2hb3,57.879326,-55.828144,94.27258,-152.52429,389.99075,387.2099,-286.02457,442.53366,-264.63916,201.36952,0.0,0.0,0.0,8.617675,0.0,0.0,11.35
2hhn,298.3123,-54.603703,215.92656,-145.88506,293.09277,426.43704,-238.09604,377.59686,-266.79504,239.23952,0.0,0.0,0.0,6.0145864,0.0,0.0,7.49
2hjb,682.4881,-76.59834,200.32982,-172.71425,81.07964,186.09229,-197.37656,223.84047,-221.93225,134.87326,0.0,0.0,0.0,3.0252466,0.0,0.0,4.39
2hkf,326.43457,-52.26216,370.21793,-136.63147,367.07498,535.0067,-297.78156,501.34042,-318.03436,330.95197,0.0,0.0,0.0,4.7181206,0.0,0.0,6.38
2hl4,209.64267,-43.058376,343.17422,-134.20345,355.8805,549.90906,-297.3838,479.92258,-309.88696,335.4731,0.0,0.0,0.0,5.9626627,0.0,0.0,7.64
2hmu,401.55215,-62.812023,118.20154,-141.71095,134.91153,261.52426,-201.6381,264.1835,-224.1941,135.63847,0.0,0.0,0.0,4.4804974,0.0,0.0,7.7
2hmv,412.18015,-60.93378,98.94444,-144.16476,120.7137,247.54663,-193.10452,248.28523,-220.0474,126.38525,0.0,0.0,0.0,4.4949827,0.0,0.0,7.7
2hnc,260.70145,-52.995907,239.8001,-142.32979,277.92715,453.77664,-237.67339,334.5336,-263.37494,246.04095,0.0,0.0,0.0,5.3582115,0.0,0.0,7.22
2hoc,2.9251566,-68.39671,254.70126,-164.10417,461.8043,641.5629,-320.93732,535.5784,-304.39993,307.9346,0.0,0.0,0.0,7.313837,0.0,0.0,9.52
2hs1,222.56827,-60.022312,153.95558,-141.58347,307.64737,412.5146,-232.16922,367.92297,-235.07074,192.6698,0.0,0.0,0.0,8.70305,0.0,0.0,8.48
2hu6,584.0244,-67.85264,338.8125,-157.50002,315.00668,301.19644,-214.63034,375.5308,-257.8288,192.75325,0.0,0.0,0.0,4.480671,0.0,0.0,3.81
2hxm,483.0665,-65.22833,246.95036,-145.35085,235.16777,353.5908,-212.73048,314.8404,-234.56189,197.17908,0.0,0.0,0.0,3.887638,0.0,0.0,5.22
2hzl,572.7858,-68.05052,69.52878,-146.79594,15.011017,130.42616,-164.79251,173.19981,-205.68585,68.95474,0.0,0.0,0.0,2.7610023,0.0,0.0,6.57
2i0a,94.585075,-56.192425,91.27513,-139.52177,275.31213,381.36514,-251.56291,386.37167,-249.30283,223.54652,0.0,0.0,0.0,8.758699,0.0,0.0,11.4
2i19,357.6509,-57.28179,118.8637,-150.59904,171.45302,308.10004,-194.4666,278.5822,-232.00397,154.86362,0.0,0.0,0.0,3.609721,0.0,0.0,7.8
2i2c,462.53857,-99.56722,496.04752,-215.14719,545.2955,622.59985,-380.97485,685.0717,-384.73535,442.93356,0.0,0.0,0.0,4.870801,0.0,0.0,4.7
2i3h,435.80087,-51.816113,92.80111,-132.36826,85.95653,220.02505,-173.42462,204.74294,-202.08725,108.861015,0.0,0.0,0.0,4.9364614,0.0,0.0,7.4
2i3i,381.9811,-45.902554,159.66986,-129.68073,169.7802,256.7565,-189.07312,267.8436,-212.35086,129.899,0.0,0.0,0.0,5.0285544,0.0,0.0,7.3
2i4d,82.00002,-44.473,76.97837,-139.29854,278.54865,253.43533,-254.62898,349.95026,-228.39209,160.3062,0.0,0.0,0.0,9.145374,0.0,0.0,11.68
