name,set,-logKd/Ki,receptor_path
4eoh,refined,4.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4eoh/4eoh_pocket.mol2
4ibk,refined,4.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ibk/4ibk_pocket.mol2
4k7o,refined,4.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4k7o/4k7o_pocket.mol2
4o61,refined,4.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4o61/4o61_pocket.mol2
4zme,refined,4.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zme/4zme_pocket.mol2
5ewy,refined,4.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ewy/5ewy_pocket.mol2
5jgi,refined,4.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5jgi/5jgi_pocket.mol2
6fuj,refined,4.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fuj/6fuj_pocket.mol2
6q4g,refined,4.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6q4g/6q4g_pocket.mol2
1ajq,refined,4.31,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ajq/1ajq_pocket.mol2
2tpi,refined,4.31,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2tpi/2tpi_pocket.mol2
4kow,refined,4.31,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kow/4kow_pocket.mol2
6ajr,refined,4.31,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ajr/6ajr_pocket.mol2
6f20,refined,4.31,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6f20/6f20_pocket.mol2
6ior,refined,4.31,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ior/6ior_pocket.mol2
2ha6,refined,4.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ha6/2ha6_pocket.mol2
2qtt,refined,4.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qtt/2qtt_pocket.mol2
4q7p,refined,4.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4q7p/4q7p_pocket.mol2
4rsk,refined,4.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4rsk/4rsk_pocket.mol2
4u43,refined,4.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4u43/4u43_pocket.mol2
4ucc,refined,4.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ucc/4ucc_pocket.mol2
5m28,refined,4.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5m28/5m28_pocket.mol2
6jad,refined,4.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6jad/6jad_pocket.mol2
1olx,refined,4.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1olx/1olx_pocket.mol2
4ibj,refined,4.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ibj/4ibj_pocket.mol2
4zcs,refined,4.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zcs/4zcs_pocket.mol2
6czb,refined,4.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6czb/6czb_pocket.mol2
6exj,refined,4.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6exj/6exj_pocket.mol2
6g29,refined,4.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6g29/6g29_pocket.mol2
1e3v,refined,4.34,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1e3v/1e3v_pocket.mol2
1z6s,refined,4.34,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1z6s/1z6s_pocket.mol2
5n3v,refined,4.34,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5n3v/5n3v_pocket.mol2
6ajz,refined,4.34,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ajz/6ajz_pocket.mol2
1ghv,refined,4.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ghv/1ghv_pocket.mol2
1sv3,refined,4.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1sv3/1sv3_pocket.mol2
1yfz,refined,4.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1yfz/1yfz_pocket.mol2
4owv,refined,4.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4owv/4owv_pocket.mol2
5ka7,refined,4.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ka7/5ka7_pocket.mol2
6d1a,refined,4.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d1a/6d1a_pocket.mol2
6r1a,refined,4.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6r1a/6r1a_pocket.mol2
1dy4,refined,4.36,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1dy4/1dy4_pocket.mol2
2ez7,refined,4.36,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ez7/2ez7_pocket.mol2
4nbn,refined,4.36,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4nbn/4nbn_pocket.mol2
1td7,refined,4.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1td7/1td7_pocket.mol2
4gu9,refined,4.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4gu9/4gu9_pocket.mol2
5oh7,refined,4.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5oh7/5oh7_pocket.mol2
6qi4,refined,4.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6qi4/6qi4_pocket.mol2
1bhf,refined,4.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bhf/1bhf_pocket.mol2
3b24,refined,4.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3b24/3b24_pocket.mol2
3u9q,refined,4.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3u9q/3u9q_pocket.mol2
6hgj,refined,4.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6hgj/6hgj_pocket.mol2
6mla,refined,4.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6mla/6mla_pocket.mol2
6o5u,refined,4.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6o5u/6o5u_pocket.mol2
2avq,refined,4.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2avq/2avq_pocket.mol2
2hjb,refined,4.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2hjb/2hjb_pocket.mol2
3djo,refined,4.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3djo/3djo_pocket.mol2
4zt8,refined,4.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zt8/4zt8_pocket.mol2
5orh,refined,4.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5orh/5orh_pocket.mol2
5zni,refined,4.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5zni/5zni_pocket.mol2
1p57,refined,4.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1p57/1p57_pocket.mol2
2pwd,refined,4.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2pwd/2pwd_pocket.mol2
3wgg,refined,4.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3wgg/3wgg_pocket.mol2
4abd,refined,4.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4abd/4abd_pocket.mol2
4dy6,refined,4.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4dy6/4dy6_pocket.mol2
4omk,refined,4.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4omk/4omk_pocket.mol2
4pp0,refined,4.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4pp0/4pp0_pocket.mol2
5uv2,refined,4.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5uv2/5uv2_pocket.mol2
1no6,refined,4.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1no6/1no6_pocket.mol2
1olu,refined,4.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1olu/1olu_pocket.mol2
2csn,refined,4.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2csn/2csn_pocket.mol2
3rsx,refined,4.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3rsx/3rsx_pocket.mol2
3uxd,refined,4.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3uxd/3uxd_pocket.mol2
4exs,refined,4.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4exs/4exs_pocket.mol2
4ou3,refined,4.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ou3/4ou3_pocket.mol2
5e74,refined,4.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5e74/5e74_pocket.mol2
5ka9,refined,4.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ka9/5ka9_pocket.mol2
1tjp,refined,4.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1tjp/1tjp_pocket.mol2
3dri,refined,4.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3dri/3dri_pocket.mol2
4cc5,refined,4.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cc5/4cc5_pocket.mol2
4ek9,refined,4.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ek9/4ek9_pocket.mol2
4q7s,refined,4.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4q7s/4q7s_pocket.mol2
6h8s,refined,4.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6h8s/6h8s_pocket.mol2
2pu2,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2pu2/2pu2_pocket.mol2
2we3,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2we3/2we3_pocket.mol2
2wyf,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wyf/2wyf_pocket.mol2
3kqr,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3kqr/3kqr_pocket.mol2
4axd,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4axd/4axd_pocket.mol2
4dsy,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4dsy/4dsy_pocket.mol2
4ibf,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ibf/4ibf_pocket.mol2
4jpy,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4jpy/4jpy_pocket.mol2
4kcx,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kcx/4kcx_pocket.mol2
4qf9,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4qf9/4qf9_pocket.mol2
4ykj,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ykj/4ykj_pocket.mol2
4zw5,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zw5/4zw5_pocket.mol2
5f2p,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5f2p/5f2p_pocket.mol2
5g4o,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5g4o/5g4o_pocket.mol2
5h5f,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5h5f/5h5f_pocket.mol2
5kad,refined,4.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5kad/5kad_pocket.mol2
2amt,refined,4.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2amt/2amt_pocket.mol2
3u81,refined,4.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3u81/3u81_pocket.mol2
5azf,refined,4.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5azf/5azf_pocket.mol2
5d6j,refined,4.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5d6j/5d6j_pocket.mol2
6np4,refined,4.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6np4/6np4_pocket.mol2
6ppy,refined,4.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ppy/6ppy_pocket.mol2
2wbg,refined,4.45,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wbg/2wbg_pocket.mol2
6q3q,refined,4.45,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6q3q/6q3q_pocket.mol2
4gki,refined,4.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4gki/4gki_pocket.mol2
4i8n,refined,4.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4i8n/4i8n_pocket.mol2
5c3p,refined,4.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5c3p/5c3p_pocket.mol2
5dpx,refined,4.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5dpx/5dpx_pocket.mol2
5jox,refined,4.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5jox/5jox_pocket.mol2
6fui,refined,4.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fui/6fui_pocket.mol2
2r2w,refined,4.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2r2w/2r2w_pocket.mol2
3hl5,refined,4.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hl5/3hl5_pocket.mol2
4cu8,refined,4.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cu8/4cu8_pocket.mol2
6d1d,refined,4.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d1d/6d1d_pocket.mol2
6d1g,refined,4.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d1g/6d1g_pocket.mol2
6f05,refined,4.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6f05/6f05_pocket.mol2
1jaq,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1jaq/1jaq_pocket.mol2
1qan,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qan/1qan_pocket.mol2
2ogy,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ogy/2ogy_pocket.mol2
3p17,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3p17/3p17_pocket.mol2
3t01,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3t01/3t01_pocket.mol2
4dhl,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4dhl/4dhl_pocket.mol2
4oks,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4oks/4oks_pocket.mol2
5ka1,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ka1/5ka1_pocket.mol2
5ovv,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ovv/5ovv_pocket.mol2
5tya,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5tya/5tya_pocket.mol2
6d15,refined,4.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d15/6d15_pocket.mol2
1hi4,refined,4.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1hi4/1hi4_pocket.mol2
1j14,refined,4.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1j14/1j14_pocket.mol2
1o7o,refined,4.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1o7o/1o7o_pocket.mol2
3hl8,refined,4.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hl8/3hl8_pocket.mol2
3kmy,refined,4.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3kmy/3kmy_pocket.mol2
4cwf,refined,4.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cwf/4cwf_pocket.mol2
5isz,refined,4.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5isz/5isz_pocket.mol2
5t19,refined,4.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5t19/5t19_pocket.mol2
6b7a,refined,4.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6b7a/6b7a_pocket.mol2
3sw8,refined,4.5,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3sw8/3sw8_pocket.mol2
5ovx,refined,4.5,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ovx/5ovx_pocket.mol2
5yl2,refined,4.5,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5yl2/5yl2_pocket.mol2
6jag,refined,4.5,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6jag/6jag_pocket.mol2
1gi7,refined,4.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1gi7/1gi7_pocket.mol2
2r1y,refined,4.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2r1y/2r1y_pocket.mol2
3aas,refined,4.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3aas/3aas_pocket.mol2
3uug,refined,4.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3uug/3uug_pocket.mol2
4abb,refined,4.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4abb/4abb_pocket.mol2
4g90,refined,4.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4g90/4g90_pocket.mol2
6nu1,refined,4.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6nu1/6nu1_pocket.mol2
6qlq,refined,4.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6qlq/6qlq_pocket.mol2
1ctt,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ctt/1ctt_pocket.mol2
1mrn,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1mrn/1mrn_pocket.mol2
1z4o,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1z4o/1z4o_pocket.mol2
2a4m,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2a4m/2a4m_pocket.mol2
2ra6,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ra6/2ra6_pocket.mol2
2wm0,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wm0/2wm0_pocket.mol2
3bzf,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3bzf/3bzf_pocket.mol2
3gy7,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3gy7/3gy7_pocket.mol2
3r6u,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3r6u/3r6u_pocket.mol2
4gzw,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4gzw/4gzw_pocket.mol2
4trc,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4trc/4trc_pocket.mol2
5o1f,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5o1f/5o1f_pocket.mol2
5vh0,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vh0/5vh0_pocket.mol2
6nco,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6nco/6nco_pocket.mol2
6p88,refined,4.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6p88/6p88_pocket.mol2
3h30,refined,4.53,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3h30/3h30_pocket.mol2
6i11,refined,4.53,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6i11/6i11_pocket.mol2
1amw,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1amw/1amw_pocket.mol2
1b2h,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1b2h/1b2h_pocket.mol2
1lyx,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lyx/1lyx_pocket.mol2
1szd,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1szd/1szd_pocket.mol2
2zz1,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zz1/2zz1_pocket.mol2
2zz2,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zz2/2zz2_pocket.mol2
3iub,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3iub/3iub_pocket.mol2
4b76,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b76/4b76_pocket.mol2
5etb,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5etb/5etb_pocket.mol2
5u0d,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5u0d/5u0d_pocket.mol2
6p5o,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6p5o/6p5o_pocket.mol2
6pga,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6pga/6pga_pocket.mol2
6pid,refined,4.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6pid/6pid_pocket.mol2
3b2q,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3b2q/3b2q_pocket.mol2
3djv,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3djv/3djv_pocket.mol2
3p8p,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3p8p/3p8p_pocket.mol2
3ppq,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ppq/3ppq_pocket.mol2
3rr4,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3rr4/3rr4_pocket.mol2
3suv,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3suv/3suv_pocket.mol2
4myd,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4myd/4myd_pocket.mol2
5c2o,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5c2o/5c2o_pocket.mol2
5oh4,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5oh4/5oh4_pocket.mol2
5oss,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5oss/5oss_pocket.mol2
6edr,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6edr/6edr_pocket.mol2
6gnp,refined,4.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6gnp/6gnp_pocket.mol2
4x3k,refined,4.56,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4x3k/4x3k_pocket.mol2
5ost,refined,4.56,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ost/5ost_pocket.mol2
4fp1,refined,4.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4fp1/4fp1_pocket.mol2
4or4,refined,4.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4or4/4or4_pocket.mol2
4yrd,refined,4.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4yrd/4yrd_pocket.mol2
5ko5,refined,4.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ko5/5ko5_pocket.mol2
5ovr,refined,4.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ovr/5ovr_pocket.mol2
6np5,refined,4.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6np5/6np5_pocket.mol2
4bi7,refined,4.58,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4bi7/4bi7_pocket.mol2
5j7q,refined,4.58,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5j7q/5j7q_pocket.mol2
5u0g,refined,4.58,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5u0g/5u0g_pocket.mol2
1bma,refined,4.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bma/1bma_pocket.mol2
2ihj,refined,4.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ihj/2ihj_pocket.mol2
2jiw,refined,4.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2jiw/2jiw_pocket.mol2
3hp9,refined,4.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hp9/3hp9_pocket.mol2
3ujc,refined,4.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ujc/3ujc_pocket.mol2
4c6u,refined,4.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4c6u/4c6u_pocket.mol2
4g8y,refined,4.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4g8y/4g8y_pocket.mol2
5k9w,refined,4.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5k9w/5k9w_pocket.mol2
6fnq,refined,4.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fnq/6fnq_pocket.mol2
1pa9,refined,4.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1pa9/1pa9_pocket.mol2
1tx7,refined,4.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1tx7/1tx7_pocket.mol2
1u33,refined,4.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1u33/1u33_pocket.mol2
1upf,refined,4.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1upf/1upf_pocket.mol2
