Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1298	:	1752714998.232	     3.679	0	2544	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4eoh/4eoh_pocket.pdb
1299	:	1752715000.733	     3.886	0	2754	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2a8g/2a8g_pocket.pdb
1300	:	1752715003.235	     4.243	0	2727	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6mg5/6mg5_pocket.pdb
1301	:	1752715005.735	     3.886	0	2470	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5kad/5kad_pocket.pdb
1302	:	1752715008.235	     3.930	0	2707	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bxo/1bxo_pocket.pdb
1303	:	1752715010.735	     3.665	0	3041	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1yvm/1yvm_pocket.pdb
1304	:	1752715013.236	     3.628	0	2422	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6cks/6cks_pocket.pdb
1305	:	1752715015.737	     3.924	0	2505	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lke/1lke_pocket.pdb
1306	:	1752715018.238	     3.588	0	2346	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ced/6ced_pocket.pdb
1307	:	1752715020.739	     3.838	0	2608	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6hm1/6hm1_pocket.pdb
1308	:	1752715023.241	     3.943	0	2670	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1fcz/1fcz_pocket.pdb
1309	:	1752715025.742	     3.743	0	2487	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6k3l/6k3l_pocket.pdb
1310	:	1752715028.243	     4.213	0	2706	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wvt/2wvt_pocket.pdb
1311	:	1752715030.758	     3.879	0	2721	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ogd/1ogd_pocket.pdb
1312	:	1752715033.260	     3.835	0	2511	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5m04/5m04_pocket.pdb
1313	:	1752715035.761	     4.421	0	3042	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1rql/1rql_pocket.pdb
1314	:	1752715038.262	     4.047	0	2634	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ga5/3ga5_pocket.pdb
1315	:	1752715040.762	     3.783	0	2613	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5zkc/5zkc_pocket.pdb
1316	:	1752715043.262	     3.929	0	2880	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ccw/3ccw_pocket.pdb
1317	:	1752715045.764	     4.190	0	2453	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b3b/4b3b_pocket.pdb
1318	:	1752715048.265	     4.125	0	2843	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ynb/4ynb_pocket.pdb
1319	:	1752715050.765	     3.752	0	2638	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5sxm/5sxm_pocket.pdb
1320	:	1752715053.265	     3.444	0	2357	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4mjp/4mjp_pocket.pdb
1321	:	1752715055.766	     3.529	0	2525	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xm1/2xm1_pocket.pdb
1322	:	1752715058.267	     3.865	0	2539	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3k99/3k99_pocket.pdb
1323	:	1752715060.768	     3.772	0	2600	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5tcy/5tcy_pocket.pdb
1324	:	1752715063.269	     4.134	0	2536	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3e3c/3e3c_pocket.pdb
1325	:	1752715065.770	     4.111	0	2879	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5znc/5znc_pocket.pdb
1326	:	1752715068.270	     3.742	0	2755	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2on6/2on6_pocket.pdb
1327	:	1752715070.772	     3.737	0	2655	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cbm/5cbm_pocket.pdb
1328	:	1752715073.273	     3.618	0	2429	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ibf/4ibf_pocket.pdb
1329	:	1752715075.774	     3.551	0	2539	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1p57/1p57_pocket.pdb
1330	:	1752715078.275	     3.832	0	2635	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5d48/5d48_pocket.pdb
1331	:	1752715080.776	     3.750	0	2424	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4rvr/4rvr_pocket.pdb
1332	:	1752715083.276	     3.961	0	2674	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ec0/1ec0_pocket.pdb
1333	:	1752715085.778	     3.594	0	2777	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ijh/3ijh_pocket.pdb
1334	:	1752715088.282	     4.082	0	3282	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4des/4des_pocket.pdb
1335	:	1752715090.791	     3.912	0	2662	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4qfo/4qfo_pocket.pdb
1336	:	1752715093.291	     3.930	0	2511	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4jfk/4jfk_pocket.pdb
1337	:	1752715095.792	     3.796	0	2357	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b35/4b35_pocket.pdb
1338	:	1752715098.293	     3.983	0	2422	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5eis/5eis_pocket.pdb
1339	:	1752715100.799	     4.374	0	3028	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6mji/6mji_pocket.pdb
1340	:	1752715103.300	     3.850	0	2904	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3cct/3cct_pocket.pdb
1341	:	1752715105.801	     3.750	0	2440	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3h8b/3h8b_pocket.pdb
1342	:	1752715108.303	     4.046	0	2558	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2y7i/2y7i_pocket.pdb
1343	:	1752715110.805	     4.112	0	3868	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3v2p/3v2p_pocket.pdb
1344	:	1752715113.305	     3.583	0	2833	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3uuo/3uuo_pocket.pdb
1345	:	1752715115.805	     3.852	0	2491	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5j20/5j20_pocket.pdb
1346	:	1752715118.307	     3.937	0	2663	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4qfp/4qfp_pocket.pdb
1347	:	1752715120.810	     4.223	0	3389	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3exh/3exh_pocket.pdb
1348	:	1752715123.310	     4.445	0	3138	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6p8a/6p8a_pocket.pdb
1349	:	1752715125.810	     4.321	0	2824	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2pqb/2pqb_pocket.pdb
1350	:	1752715128.312	     3.947	0	2814	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4fys/4fys_pocket.pdb
1351	:	1752715130.813	     4.069	0	2932	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6eed/6eed_pocket.pdb
1352	:	1752715133.313	     3.712	0	3190	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b5t/4b5t_pocket.pdb
1353	:	1752715135.814	     3.882	0	2537	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3vhc/3vhc_pocket.pdb
1354	:	1752715138.315	     3.876	0	2642	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ljg/3ljg_pocket.pdb
1355	:	1752715140.816	     3.691	0	2801	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3vdb/3vdb_pocket.pdb
1356	:	1752715143.316	     3.599	0	2785	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qf0/1qf0_pocket.pdb
1357	:	1752715145.817	     3.733	0	2401	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1o0m/1o0m_pocket.pdb
1358	:	1752715148.324	     4.096	0	2727	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5tya/5tya_pocket.pdb
1359	:	1752715150.825	     4.052	0	2602	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2gkl/2gkl_pocket.pdb
1360	:	1752715153.325	     3.665	0	2463	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4gfo/4gfo_pocket.pdb
1361	:	1752715155.825	     4.138	0	2592	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ueu/3ueu_pocket.pdb
1362	:	1752715158.327	     3.998	0	2560	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3n7o/3n7o_pocket.pdb
1363	:	1752715160.827	     4.034	0	2460	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4c5d/4c5d_pocket.pdb
1364	:	1752715163.328	     4.085	0	2586	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6rot/6rot_pocket.pdb
1365	:	1752715165.828	     4.213	0	2414	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4non/4non_pocket.pdb
1366	:	1752715168.332	     4.905	0	2592	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4d1j/4d1j_pocket.pdb
1367	:	1752715170.838	     4.065	0	2635	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3djo/3djo_pocket.pdb
1368	:	1752715173.338	     3.703	0	2796	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b5d/4b5d_pocket.pdb
1369	:	1752715175.839	     3.959	0	3156	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3nw3/3nw3_pocket.pdb
1370	:	1752715178.346	     4.485	0	2726	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5upz/5upz_pocket.pdb
1371	:	1752715180.851	     4.753	0	2564	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bjv/1bjv_pocket.pdb
1372	:	1752715183.352	     5.572	0	2654	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1rpj/1rpj_pocket.pdb
1373	:	1752715185.852	     6.022	0	2703	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6pi6/6pi6_pocket.pdb
1374	:	1752715188.356	     5.281	0	2848	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1kmy/1kmy_pocket.pdb
1375	:	1752715190.874	     4.868	0	2634	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qbv/1qbv_pocket.pdb
1376	:	1752715193.376	     3.973	0	2675	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4y59/4y59_pocket.pdb
1377	:	1752715195.876	     3.960	0	2669	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3w37/3w37_pocket.pdb
1378	:	1752715198.377	     4.737	0	2749	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1mrx/1mrx_pocket.pdb
1379	:	1752715200.878	     6.102	0	2665	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ljz/3ljz_pocket.pdb
1380	:	1752715203.381	     5.609	0	2497	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4q4q/4q4q_pocket.pdb
1381	:	1752715205.885	     4.523	0	2664	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4djx/4djx_pocket.pdb
1382	:	1752715208.387	     4.366	0	2901	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3gss/3gss_pocket.pdb
1383	:	1752715210.888	     3.598	0	2405	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5aoi/5aoi_pocket.pdb
1384	:	1752715213.389	     4.021	0	3071	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2nsl/2nsl_pocket.pdb
1385	:	1752715215.891	     4.282	0	2518	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kfq/4kfq_pocket.pdb
1386	:	1752715218.392	     3.703	0	2381	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6gvz/6gvz_pocket.pdb
1387	:	1752715220.893	     3.730	0	2703	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1g53/1g53_pocket.pdb
1388	:	1752715223.394	     3.615	0	2424	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4tt2/4tt2_pocket.pdb
1389	:	1752715225.895	     3.733	0	2444	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ove/3ove_pocket.pdb
1390	:	1752715228.396	     3.897	0	2832	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5zg0/5zg0_pocket.pdb
1391	:	1752715230.897	     3.812	0	2727	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5u0e/5u0e_pocket.pdb
1392	:	1752715233.398	     3.621	0	2465	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5t9u/5t9u_pocket.pdb
1393	:	1752715235.899	     3.722	0	2753	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ozp/3ozp_pocket.pdb
1394	:	1752715238.400	     3.819	0	2904	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3cd5/3cd5_pocket.pdb
1395	:	1752715240.902	     4.108	0	2565	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xbv/2xbv_pocket.pdb
1396	:	1752715243.412	     3.805	0	2937	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bp0/1bp0_pocket.pdb
1397	:	1752715245.913	     4.032	0	2523	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kax/4kax_pocket.pdb
1398	:	1752715248.414	     3.598	0	2909	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3pck/3pck_pocket.pdb
1399	:	1752715250.914	     3.533	0	2357	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4m0y/4m0y_pocket.pdb
1400	:	1752715253.415	     3.546	0	2752	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vt3/2vt3_pocket.pdb
1401	:	1752715255.917	     3.904	0	2593	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5jxq/5jxq_pocket.pdb
1402	:	1752715258.419	     3.877	0	2502	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5wp5/5wp5_pocket.pdb
1403	:	1752715260.920	     3.723	0	2679	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1i9p/1i9p_pocket.pdb
1404	:	1752715263.421	     3.686	0	2495	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6o5g/6o5g_pocket.pdb
1405	:	1752715265.922	     3.710	0	3023	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3uil/3uil_pocket.pdb
1406	:	1752715268.425	     3.819	0	2500	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6o95/6o95_pocket.pdb
1407	:	1752715270.926	     3.664	0	2429	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6eir/6eir_pocket.pdb
1408	:	1752715273.429	     3.542	0	2343	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4dst/4dst_pocket.pdb
1409	:	1752715275.930	     4.322	0	2857	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1jmf/1jmf_pocket.pdb
1410	:	1752715278.432	     3.719	0	2958	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6eyt/6eyt_pocket.pdb
1411	:	1752715280.933	     3.792	0	2724	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4u8w/4u8w_pocket.pdb
1412	:	1752715283.434	     3.592	0	2420	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3qqs/3qqs_pocket.pdb
1413	:	1752715285.934	     3.754	0	2477	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cau/5cau_pocket.pdb
1414	:	1752715288.436	     4.508	0	2455	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4hpi/4hpi_pocket.pdb
1415	:	1752715290.956	     4.432	0	2584	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3m37/3m37_pocket.pdb
1416	:	1752715293.458	     4.532	0	2573	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4uja/4uja_pocket.pdb
1417	:	1752715295.958	     4.916	0	2551	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d1d/6d1d_pocket.pdb
1418	:	1752715298.459	     4.973	0	2670	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3arq/3arq_pocket.pdb
1419	:	1752715300.959	     4.599	0	2759	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4r5t/4r5t_pocket.pdb
1420	:	1752715303.460	     6.141	0	2725	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4q09/4q09_pocket.pdb
1421	:	1752715305.961	     5.789	0	2678	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nxi/5nxi_pocket.pdb
1422	:	1752715308.471	     4.661	0	2683	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5n25/5n25_pocket.pdb
1423	:	1752715310.974	     3.952	0	2492	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cst/5cst_pocket.pdb
1424	:	1752715313.475	     3.709	0	2678	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2pow/2pow_pocket.pdb
1425	:	1752715315.978	     4.618	0	2986	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2oc2/2oc2_pocket.pdb
1426	:	1752715318.480	     4.066	0	2595	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2r9x/2r9x_pocket.pdb
1427	:	1752715320.986	     4.300	0	2528	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cmo/4cmo_pocket.pdb
1428	:	1752715323.488	     4.657	0	2977	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3juk/3juk_pocket.pdb
1429	:	1752715325.989	     4.641	0	2538	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3r6u/3r6u_pocket.pdb
1430	:	1752715328.500	     4.325	0	2621	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3gvu/3gvu_pocket.pdb
